sentence,avg_judgement,language,total_lemma_freq,num_tokens,avg_token_length
In Albania intanto la situazione del Paese sta precipitando verso la guerra civile.,2.9,Italian,678288.0,13,5.461538461538462
"Durante il regime di Hoxha gli albanesi erano stati nutriti di un risentimento particolare nei confronti dell'Italia, potenza occupante durante la Seconda guerra mondiale.",4.05,Italian,51878001.0,24,6.166666666666667
"Insomma, Quinzio è lontano dal negare l'esistenza di una storica discriminazione, però esclude che ''il fenomeno contrario possa essere determinato per legge''.",5.05,Italian,46229984.0,22,6.318181818181818
"L'altro ieri si è avuto un primo incontro tra le parti, che ufficialmente non si parlano da tempo, e oggi ce ne sarà probabilmente un secondo.",3.9,Italian,24609548.0,26,4.5
"Continueremo il nostro lavoro '', dicono i volontari.",1.55,Italian,15771709.0,8,5.75
Sono i dossier dei pazienti che viaggiano con loro:,2.55,Italian,5498413.0,9,4.777777777777778
fuori dal podio l'Africa di Fredricks;,1.95,Italian,16575618.0,6,5.5
"Il conservatore Sarkozy riparte da questa sera da Digione, comizio alle 18.30.",2.7,Italian,6544091.0,12,5.583333333333333
Cerca di sgomberare la mente e lascia che i pensieri si associno in libertà.,2.5,Italian,34365237.0,14,4.5
Roma capitale mondiale dei ''pappagalli''.,2.2,Italian,187584.0,5,7.6
Lo scampato pericolo scatena il Parma che trova il vantaggio e poi raddoppia grazie a un rigore concesso dall'arbitro per un fallo su Mussi lanciato a rete.,3.55,Italian,55257555.0,27,4.814814814814815
"Dietro c'era la camorra, che finanziava così il contrabbando di sigarette.",2.05,Italian,35787893.0,11,5.818181818181818
"Poi, con responsabilità non disgiunta dalla severità, si apra la caccia al vero cancro del trotto, l'hard doping.",5.45,Italian,8846438.0,18,5.333333333333333
"Nulla di disprezzabile nel fatto che Nanni faccia l'attore di se stesso, essendo se stesso il soggetto che conosce meglio.",3.6,Italian,56636921.0,20,5.15
"Era il quarto d'ora del secondo tempo iniziato in anticipo, quasi ci fosse la fretta di chiudere la pratica e che non ci si pensasse più.",4.2,Italian,53599766.0,26,4.3076923076923075
"Massimiliano Nopirolli, 32 anni, non accetta le critiche.",1.95,Italian,1434084.0,8,6.25
"Tutti al Nord, gli altri premi più consistenti, che sono andati a biglietti venduti a Parma, Bologna e Padova.",3.15,Italian,19578912.0,19,4.842105263157895
"Come Giovanni Agnelli, anche Modigliani si guarda bene dal dire che ''la festa è ricominciata''.",3.15,Italian,6731881.0,15,5.466666666666667
Ma alla biglietteria c'era la coda.,1.45,Italian,148642.0,6,5.0
I finanzieri d'assalto più fantasiosi dei Balcani forse dovranno cambiare mestiere.,2.95,Italian,1010719.0,11,6.636363636363637
"A maggio, subito dopo la festa dei lavoratori, il governo presenterà al tavolo del welfare le sue proposte.",3.1,Italian,19734384.0,18,5.0
"Usalo anche come oggetto - relax ogni volta che ti senti tesa, passandolo sui glutei, le cosce e il resto del corpo.",3.35,Italian,26817070.0,22,4.318181818181818
Una ventata di fortuna sulla cittadina marchigiana dopo le disavventure patite nel suo storico teatro ''Sferisterio'' dal tenore Fabio Armillato nell'ormai famosa ''Tosca'' maledetta.,4.55,Italian,18305044.0,24,6.666666666666667
"Il titolo è anche una forma d'identità, un frammento di confessione.",3.0,Italian,22010586.0,11,5.2727272727272725
"Sulla strada per Valona - 140 chilometri disseminati di buche, oltre tre ore di auto in condizioni normali dalla capitale - viaggiano camion militari in continuazione.",4.3,Italian,49223273.0,26,5.461538461538462
"L'operazione potrebbe avere anche un impatto psicologico e politico, perché impedirebbe ai croati di essere soli ad attribuirsi il vanto della sconfitta dei serbi.",3.95,Italian,49522749.0,24,5.833333333333333
"Da poco incaricato delle relazioni pubbliche, Mark Brabes conosce bene i meccanismi finanziari della clinica.",3.35,Italian,244983.0,15,6.333333333333333
I comunicati via fax sono diffusi da un terminale nella Confederazione svizzera e questa forse è anche la prima volta che accettano un'intervista con un giornale occidentale.,4.2,Italian,20446903.0,27,5.481481481481482
"Alla fermata del 36 barrato, in piazza dei Cinquecento, c'è la signora Gina Fogli, 74 anni:",2.9,Italian,6853454.0,16,4.75
Dai suoi verbali si scopre che nel 1992 gli emissari di Gheddafi erano disposti a investire in Italia duemila miliardi per l'acquisto del gruppo alimentare pubblico Sme e della Federconsorzi.,4.3,Italian,40409178.0,30,5.4
"Chi conosce i cetnici è pronto a scommettere che non lasceranno il monte senza aver rovesciato su Sarajevo l'ultima, cospicua razione di bombe.",3.8,Italian,41272959.0,23,5.260869565217392
"Prima di sparire all'interno di un mezzo in partenza dal capolinea, un autista meno diplomatico lancia la sua invettiva contro i passeggeri, a difesa della categoria sotto accusa.",4.45,Italian,48435380.0,28,5.428571428571429
"''Ho intenzione di rimanere sino alla scadenza del biglietto aereo, a febbraio'' si legge ancora nella lettera.",2.8,Italian,22296398.0,17,5.588235294117647
"Il nudo di Casini è uno fra i tanti nudi d'attualità, e il suo modesto sapore nasce dall'essere, se così si può dire, cattolico;",4.05,Italian,42181266.0,24,4.375
"Si raccontava dell'esistenza di un cunicolo di cinque, sei chilometri che partiva dalla borgata Aurelia, dove un tempo c'era un convento di frati, e raggiungeva il mare.",4.45,Italian,81940120.0,27,5.296296296296297
passa il testimone al suo vice Bruno Socillo.,2.0,Italian,20071839.0,8,4.75
"Biedermeier, come dire ''il buon Meier'':",3.4,Italian,16752125.0,6,6.0
"nello Zaire era arrivato per la prima volta martedì scorso, assieme al capo cantiere Tarcisio Cattaneo, 45 anni, di Calolziocorte.",3.1,Italian,22891812.0,20,5.55
"Lunga catena di vittime, Lombardia in lutto.",1.95,Italian,23211158.0,7,5.428571428571429
Non è ancora cominciata la notte che già la città è sprofondata nel silenzio e nel deserto.,2.4,Italian,9736164.0,17,4.411764705882353
Si tratta di una critica rivolta a chi è stato protagonista della telecronaca nelle due partite finora disputate dal Milan:,3.1,Italian,22467366.0,20,5.2
Il patrimonio Ciano fu oggetto di indagine da parte della Commissione Casati.,2.3,Italian,20238696.0,12,5.5
La loro scelta rispetto alle macchine degli altri tipi si basa perciò sulla valutazione di alcuni parametri.,3.5,Italian,19073833.0,17,5.411764705882353
"La Collina degli Ulivi, in albanese Chafa Kushojviz.",2.4,Italian,6681607.0,8,5.625
Ho depositato un dossier alla Procura della Repubblica e ora aspetto che vengano avviate le indagini.,2.55,Italian,11649828.0,16,5.375
"Anni fa, ha ricordato il direttore dello Sco, anche in Campania c'erano finanziarie che offrivano un interesse del 7 % mensile a chi affidava loro i propri risparmi.",4.05,Italian,32539726.0,28,4.928571428571429
Ciclismo - A Leeds festival di Pedale Azzurro.,2.25,Italian,16556806.0,8,4.875
A Gaza il salario medio per una giornata di lavoro è di 15.000 lire.,2.25,Italian,53305851.0,14,3.9285714285714284
"invece siamo fatti di acqua, grasso, muscoli.",1.8,Italian,16711251.0,7,5.571428571428571
"Le raffinate lastre sono calibrate e lucidate, hanno uno spessore di 11 mm, e la posa avviene su base di cemento, oppure con collanti se la superficie sottostante è molto regolare.",4.0,Italian,48562206.0,31,4.838709677419355
Potente e istrionico Stoichkov è andato in gol al 34' del primo tempo finalizzando alla perfezione una combinazione Zola Inzaghi.,3.8,Italian,18340452.0,20,5.5
"Roosevelt ci veniva regolarmente e, a tutt'oggi, alcune società di assicurazione, prima di stipulare una polizza - vita, cominciano a esigere un accreditatissimo ''stato di salute Mayo''.",5.5,Italian,66813527.0,27,5.962962962962963
Forte richiamo di Giovanni Paolo II alla dignità umana dell'embrione.,2.4,Italian,16684783.0,10,6.0
"Bastano pochi minuti al giorno per alleggerire una giornata pesante, l'importante è avere in mano quelle tre regole chiave che ti procurano un momento di pacifico recupero.",3.9,Italian,39146123.0,27,5.407407407407407
"stesso casello, stessi km, stesso tempo, ma devo pagare 5.000 lire in più che all'andata, ovvero L. 27.500.",3.25,Italian,12251339.0,18,5.0
Loro del resto hanno allargato la protezione anche al di fuori del mondo della criminalità organizzata:,3.5,Italian,20948133.0,16,5.5
''La cultura ha più che mai bisogno del genio femminile''.,1.7,Italian,4406383.0,10,4.9
"Il dramma di Gabriella F., 20 anni, ha mobilitato nella mattinata i carabinieri di tutto il Nord.",2.6,Italian,49205278.0,17,4.764705882352941
Ed è la fine della carriera ''.,1.8,Italian,332136.0,7,3.5714285714285716
ai 670 ''undici'' 1.117.000 lire;,2.05,Italian,4590.0,5,5.8
"si procede per il reato di offesa all'onore del presidente della Repubblica, che prevede dai cinque ai quindici anni di reclusione militare.",3.35,Italian,56711588.0,22,5.409090909090909
"Sul quale è arrivato, puntuale, anche il richiamo del presidente Scalfaro.",2.85,Italian,16700448.0,11,5.818181818181818
Ma lungo le strade che portano a Petrinja - dentro l'ormai ex Krajina - decine di ambulanze sono parcheggiate di tutta fretta nei cortili delle fattorie:,4.0,Italian,39831826.0,26,4.923076923076923
E nei bar i poliziotti di Arafat cercano la compagnia di belle donne cresciute nella libertà di Beirut.,2.8,Italian,49769614.0,18,4.777777777777778
Secondo l'Onu sono 200 mila le persone in fuga (foto Reuter).,1.95,Italian,6783932.0,11,4.636363636363637
La tragedia nello Zaire e i precedenti dei lombardi morti in circostanze drammatiche lontano da casa:,3.7,Italian,15647354.0,16,5.375
"All'Isepa, Istituto Europeo di Psicologia Applicata.",2.0,Italian,16530609.0,6,7.833333333333333
"Un evento fatale, che ha messo in ginocchio altre economie balcaniche, come quella bulgara, ossigenate dai traffici anti - embargo.",4.1,Italian,10964345.0,20,5.6
"Le poltrone e il tavolino in midollino, di Pierantonio Bonacina, sono in vendita da Tanzi, come le coppe in vetro.",3.75,Italian,61922024.0,20,4.75
"Sarà la malattia di Dario o forse soltanto un po'di stanchezza, ma la Rame non è molto ottimista sul futuro:",3.4,Italian,22356591.0,20,4.45
Dalla radio dell'auto la voce ufficiale di Tirana ripete incessantemente l'appello a consegnare le armi.,2.75,Italian,20103109.0,15,6.0
Anche il costo del denaro potrebbe calare.,1.3,Italian,15636538.0,7,5.142857142857143
Il biglietto fortunato era abbinato al film ''Nuovo Cinema Paradiso''.,1.8,Italian,3487261.0,10,6.1
"Se battaglia ci sarà, questa si dovrà svolgere alla luce del sole, in Parlamento.",3.05,Italian,9264842.0,14,4.857142857142857
"Per quanto riguarda il difensore chiesto da Mazzone, il presidente Sensi continua a sondare il mercato (Mussi e Torrente i nomi più gettonati) per accontentare il tecnico.",4.0,Italian,77902670.0,27,5.37037037037037
In Albania dopo il crollo delle' piramidi' e la rivolta della piazza è in corso una resa dei conti dove non si tollerano dissensi.,4.25,Italian,34220532.0,24,4.458333333333333
"Era rimasto vedovo nel'73, quando una malattia gli aveva portato via la moglie Elsa, ma aveva continuato a lavorare anche per il figlio che avevano adottato da qualche anno:",3.4,Italian,32875237.0,29,5.0
Un piano di assistenza (50 - 100 milioni di dollari) cercherà di attutire il crack delle piramidi.,3.7,Italian,65224151.0,17,4.823529411764706
"La sindrome di Nuvolari, che trasforma i romani al volante in piloti di Formula Uno, contagia anche gli autisti dell'Atac:",3.15,Italian,47339678.0,20,5.15
''È da trent'anni che chiedo qual è la ragione del successo della Mayo e quasi sempre mi si risponde:,3.15,Italian,14911888.0,19,4.368421052631579
La Banca mondiale in aiuto dell'Albania.,1.25,Italian,6774195.0,6,5.833333333333333
"Almeno fino a quando questo pezzo di terra africana non è diventato, nel 1994, teatro di guerre civili tra diverse culture.",3.65,Italian,39444793.0,21,4.904761904761905
"I genitori del marciatore sono fuori Milano, in campeggio ad Angera, ma hanno subito telefonato.",3.05,Italian,8189327.0,15,5.466666666666667
"Alla fine di giugno infatti il tribunale di Ginevra gli ha inflitto sei anni per il crollo della Sasea, travolta da 4 mila miliardi di debiti.",3.5,Italian,86942386.0,26,4.5
"L'aggressione all'alba nella zona dell'Idroscalo di Milano, la violenza in un box.",2.9,Italian,25917364.0,12,5.916666666666667
''L'operazione maratona è scattata nella primavera dell'anno scorso.,2.2,Italian,32583.0,8,7.625
"Quel che rende unica, incomparabile, la violenza americana è invece proprio l'assenza di motivazioni, la sua ''futilità''.",3.8,Italian,20517877.0,17,6.235294117647059
sul fondo il profilo della penisola sorrentina.,2.25,Italian,15643195.0,7,5.857142857142857
Strano come un affetto virile non possa congedarsi dal pianto e come la commozione riesca a farsi lezione di dignità.,5.0,Italian,30973695.0,20,4.9
"In Serbia e Bulgaria protestano contro gli ex comunisti, a Tirana contro un Governo di centrodestra, uno dei pochi rimasti al potere nei Balcani dopo le consultazioni elettorali.",3.95,Italian,32831037.0,28,5.392857142857143
"I quattro adulti erano cooperanti dell'Associazione Mondo Giusto e a Goma, ai confini con il Ruanda, stavano realizzando un serbatoio idrico in un campo profughi.",4.05,Italian,37921587.0,25,5.52
"Dal nostro inviato Civitavecchia - Il luogo del demonio è un quadrivio polveroso, nella zona industriale della città.",4.3,Italian,2893582.0,18,5.555555555555555
"Più delicate e complesse da utilizzare delle altre sono infine la laser printer, il cui prezzo d'acquisto medio è anche sensibilmente superiore.",3.7,Italian,25987945.0,22,5.590909090909091
La reggia di Caserta insegnamento dal Sud.,2.65,Italian,16545761.0,7,5.142857142857143
"In fondo è riuscito a promuoversi erigendo delle piccole barriere elitarie, ha capito che si può costruire se stessi con quel che non fai e con i luoghi che non frequenti ''.",5.7,Italian,27767723.0,32,4.46875
"Poi, alla fine del'93, hanno cominciato a comprare gommoni e motoscafi mettendosi in proprio.",2.6,Italian,15781875.0,14,5.714285714285714
"la salvezza non è lontana, il rafforzamento della lira è ''fantastico'', ma i partiti non devono rimettersi a litigare.",3.9,Italian,22324129.0,19,5.315789473684211
"Per terra, lungo il ciglio, una bottiglia di spumante Gancia, di quello scadente, con dentro infilata una rosa rossa.",3.75,Italian,55431046.0,19,5.2105263157894735
ricordo imperituro del suo rapporto con l'antico Egitto.,3.2,Italian,3076542.0,8,6.125
"Ma la notte è dolce e c'è un ristorante ancora aperto, il soffitto basso a volta, i tavoli di legno e le candele perché è venuta a mancare l'elettricità.",3.75,Italian,52933950.0,29,4.310344827586207
"Andava ogni giorno da Berlusconi, poi veniva da me e mi diceva ''Stai dalla parte degli stupratori, farò campagna elettorale contro di te''.",3.9,Italian,29953143.0,23,5.130434782608695
La mia battaglia con il cuore matto di Fo.,2.2,Italian,34033616.0,9,3.7777777777777777
Civitavecchia è vissuta sulla falsa rendita garantita dal porto e dall'esercito.,3.25,Italian,5572745.0,11,6.363636363636363
"L'antico, il nuovo, l'edificio, la cappella, tutto è Mayo.",2.7,Italian,16582148.0,9,5.555555555555555
"''Nessun prezzo - dice un croato corpulento, seduto a un tavolino davanti a una selva di bottiglie di birra -, io abito a Sarajevo dall'infanzia.",3.75,Italian,49644396.0,25,4.84
"Non come Lewis, la sua corsa aveva una logica, la mia no.",3.2,Italian,3308619.0,12,3.8333333333333335
"De Bendictis - ieri beffato in ritardo dalla giuria, da un verdetto arrivato quando aveva una medaglia al collo e togliersela la fa male -;",4.35,Italian,23830994.0,25,4.6
Sull'episodio il procuratore militare della capitale Antonino Intelisano ha aperto un'inchiesta:,2.55,Italian,15712276.0,11,7.818181818181818
"LONDRA - La Gran Bretagna è travolta da una nuova ondata di curiosità pruriginosa, che si annuncia più forte che mai, sul fascino esercitato da Lady Diana sugli uomini.",4.65,Italian,35016160.0,29,4.827586206896552
Uno degli intellettuali si mostra scettico su questa ''favola'' dei dissidi interni a Pale:,3.55,Italian,6365009.0,14,5.571428571428571
"Negli ambienti giudiziari la seconda ipotesi viene esclusa e anche il carabiniere, individuato e subito ascoltato dagli investigatori, avrebbe cercato di accreditare la tesi di una ''bambinata''.",4.05,Italian,62924335.0,27,6.2592592592592595
"Il problema allora non è domandarsi, come faceva ieri Eugenio Scalfari, se sia il caso di rimpiangere l'abilità (ma anche la ferocia, quando serviva) del maresciallo Tito.",4.5,Italian,36996690.0,27,5.37037037037037
"Per domare il rogo, i vigili del fuoco sono accorsi da Torino.",1.85,Italian,18908111.0,12,4.25
"Sono piastrelle di vero marmo, di grandi dimensioni, con peso e spessore ridotti di un terzo rispetto alle lastre tradizionali.",3.35,Italian,59674943.0,20,5.4
I fanti di marina del battaglione San Marco hanno condotto felicemente a termine quella che i militari definiscono una operazione di' esfiltrazione'.,4.75,Italian,41997672.0,22,5.818181818181818
Un altro miliardo servirà a innalzare l'indennità di disoccupazione dall'attuale 50 per cento dell'ultima retribuzione al 60 per cento.,4.25,Italian,28482830.0,19,6.157894736842105
"Sono la preoccupazione di sbagliare, il difensivismo a oltranza a togliere intensità al cinema di Moretti?",4.5,Italian,58458816.0,16,5.6875
Dal nome della mamma di Tibbets che oggi suona come una bestemmia.,3.35,Italian,23160793.0,12,4.583333333333333
"Combatteremo insieme ai musulmani, contro i serbi.",2.3,Italian,255496.0,7,6.285714285714286
"Forse perché quando vi salutate tra voi, con quel braccio proteso in avanti, somigliate ai soldati tedeschi del Terzo Reich....",4.05,Italian,9517637.0,20,5.4
Dal nostro inviato Berlino - Ancora a spasso per l'Europa esportando l'immagine vincente dell'epopea berlusconiana.,4.1,Italian,5702017.0,15,6.733333333333333
"Il locale dove decidono di andare è il Riva Verde a Novegro, alle porte della città, nel mezzo del parco dell'Idroscalo.",3.55,Italian,36011016.0,21,4.761904761904762
"Dai confini con il Montenegro e il Kosovo durante l'embargo è passato di tutto, dalle armi al petrolio.",2.95,Italian,59134266.0,18,4.777777777777778
Un'intervista pubblicata da ''Epoca'' provoca un terremoto nel Cile di Pinochet.,3.35,Italian,22232000.0,11,6.363636363636363
"A Valona pensavano che il Selvaggio Est albanese, punto di sbocco dei traffici di tutti i Balcani, non dovesse finire mai.",3.8,Italian,53687014.0,21,4.857142857142857
E non crede che la recente alleanza fra Juventus e Milan possa cambiare molto il comportamento dei commentatori sulle emittenti di Berlusconi.,3.95,Italian,43137738.0,22,5.5
"In un campionato apertissimo, con 5 o 6 squadre in lizza per lo scudetto, l'autonomia e la forza della Can debbono essere al di sopra di ogni sospetto.",4.0,Italian,62598790.0,28,4.428571428571429
"È una fuga disordinata, come se la gente fosse stata colta di sorpresa dall'avanzata croata.",3.2,Italian,20051849.0,15,5.2
"Una donna, Kiwa Kino, una ''hibakusha'' di settantasette anni, che porta sul proprio corpo i segni dell'orrore nucleare, ha detto: ''",4.1,Italian,22386374.0,21,5.380952380952381
"''Le società hanno ottenuto in poco tempo 84 miliardi, facendo la voce grossa, mentre noi siamo fermi a 30 - 35 milioni lordi a stagione.",4.0,Italian,14043206.0,25,4.52
Gli scafisti di Valona hanno avuto un ruolo importante nella bolla finanziaria albanese.,3.2,Italian,19143176.0,13,5.846153846153846
"Tutto il Gotha internazionale ha dormito, festeggiato, celebrato, brindato, firmato contratti miliardari nelle quasi leggendarie suite del Walford-Astoria, uno degli alberghi più celebri del mondo.",4.35,Italian,16980915.0,25,6.92
"Bailey è di Manchester (Giamaica), Surin di Haiti e Boldon di Trinidad.",3.15,Italian,55121308.0,12,5.0
"Sono stati allestiti chioschi con le partiture di musicisti famosi, in cui il visitatore può ascoltare perfette esecuzioni.",3.55,Italian,41156245.0,18,5.888888888888889
Il crollo della moneta - nelle ultime settimane ha perso il 30 % sul dollaro - sarebbe il tocco finale per aprire un'altra voragine nei conti dell'Albania.,4.35,Italian,33768811.0,27,4.777777777777778
Anche il luogo della violenza sarebbe già stato individuato.,2.05,Italian,15922376.0,9,5.777777777777778
"Ma la Rai, grazie a una diretta telefonica, permette ai due coniugi di essere vicini nel momento più bello.",2.25,Italian,29414272.0,19,4.684210526315789
"Lo volle Carlo III di Borbone per la sua Reggia di Caserta e noi, turisti casuali capitati in un giorno qualsiasi, lo ritroviamo intatto e immenso qual era:",4.0,Italian,56490102.0,28,4.607142857142857
Il critico inventore di ''Blob'' contro l'autore di ''Ecce Bombo'':,2.65,Italian,33219224.0,10,5.8
"Un box alla periferia di Milano, utilizzato dai cinque fermati.",2.2,Italian,16631093.0,10,5.4
"''Liz'', di Tecnomaiera, è una lastra di marmo bicolore (cm 50x50) di sottilissimo spessore (7 mm).",3.0,Italian,51692401.0,16,5.25
Mio fratello è stato ucciso alle spalle - ha dichiarato Cezair Rustemi - le poltrone di Berisha e dei suoi affondano nel sangue dei nostri morti.,4.65,Italian,22314121.0,26,4.615384615384615
1) Tre quarti della Società tipografica del giornale Il Telegrafo di Livorno.,3.15,Italian,16558794.0,12,5.5
"Per esempio, il fatto che Unidad Popular, subito dopo il trionfo elettorale, fosse a secco di soldi, e Fidel Castro ne avesse rimpinguato le casse - benché Allende fosse già presidente;",5.15,Italian,60952977.0,31,5.0
"BRINDISI - Ieri Polignano a Mare ha ricordato il compaesano Domenico Modugno con un omaggio musicale di Napoli, a un anno dalla scomparsa:",3.6,Italian,45841968.0,23,5.043478260869565
"ai Mondiali'87, nei 10.000, la campana venne suonata a due giri dalla fine per Panetta e Kunze, in corsa per l'argento (vinse l'azzurro).",4.0,Italian,20959064.0,23,5.0
"Francesco Storace, sanguigno portavoce di An, è pure lui uno che con le parole va giù duro.",3.5,Italian,22269820.0,17,4.411764705882353
"Quel giro di vite trasforma la Croazia in una sorta di ''Repubblica silenziosa'', quasi una Cecoslovacchia meridionale.",3.6,Italian,44205907.0,17,6.0588235294117645
"Perciò fa piacere finirci in mezzo e perdersi in un immenso parco che, per ordine, pulizia e cura, non ha nulla da invidiare a quelli tanto celebrati d'Oltralpe.",4.2,Italian,40841482.0,28,4.785714285714286
"L'Inter avanza a tutto Ganz e segna anche Rambert Ince corre per due, Salernitana costretta alla resa.",3.75,Italian,12868127.0,17,5.0588235294117645
"L'atmosfera è di festa popolare, ma la tensione è ancora alta.",1.85,Italian,17603076.0,11,4.7272727272727275
Sgarbi ha spiegato che la Pivetti non ha autorizzato una visita in Iran di tutta la commissione Cultura.,3.4,Italian,30292567.0,18,4.833333333333333
"Didoni padrone della 20 km, la May è la regina del lungo.",2.75,Italian,447662.0,12,3.8333333333333335
Il prezzo del check-up dipende dagli esami eseguiti:,1.6,Italian,27295.0,8,5.625
"L'altra sera, quando è stato votato lo stato d'emergenza, i parlamentari si sono alzati in piedi e hanno tributato un minuto di silenzio alle vittime.",3.65,Italian,34114589.0,25,5.04
"Già nel lontano 1866, Giuseppe Garibaldi aveva scritto.",1.85,Italian,70550.0,8,6.0
"Da Valona e Tirana, in aereo o con barche veloci, arrivavano alle dogane di Bari e Brindisi valigette piene di contanti, trasportate da dipendenti o portaborse delle finanziarie fallite.",4.15,Italian,57023669.0,29,5.448275862068965
Lo stato di emergenza è nei fatti.,1.75,Italian,16616889.0,7,4.0
"subito dopo Filippide, soldato ateniese, il primo ''maratoneta'' della storia, esalò l'ultimo respiro.",3.3,Italian,16762680.0,13,6.923076923076923
"Davanti all'emergenza umanitaria, l'Italia decise comunque di investire in Albania.",2.75,Italian,23269247.0,10,7.4
"Forse, in caso di pubblicazione, sarebbe meglio non menzionare il mio nome:",2.2,Italian,40625141.0,12,5.333333333333333
"Il fatto di ballare allacciati fa del valzer un ''simbolo social - politico'', con un risvolto ''etico - rivoluzionario''.",4.0,Italian,23528032.0,19,5.473684210526316
"Salvador Allende nel 1973, anno del colpo militare del dittatore Pinochet.",2.85,Italian,675269.0,11,5.818181818181818
Ma anche in quella cerimonia solenne Jacques Chirac s'è come imposto nella veste di ''colpevole'' nei discorsi ufficiali.,4.2,Italian,24881594.0,18,5.777777777777778
"A meno di due anni dalla grave operazione è sceso per le strade di Manhattan, dove ha corso a tempo di record.",3.0,Italian,56344572.0,22,4.045454545454546
"Siamo allarmati dal disegno di legge sui concorsi universitari a firma del Ministro competente Giorgio Salvini, attualmente all'esame parlamentare.",3.95,Italian,19864192.0,19,6.7894736842105265
FIUME - Sui tremila appartenenti alla minoranza italiana di Fiume sono poco più di cento i giovani mobilitati per la riconquista della Krajina da parte delle forze armate croate.,4.05,Italian,40291879.0,29,5.172413793103448
"I simpatizzanti sono 40 mila, dicono, addestrati in territorio albanese, in Iran e in Pakistan.",2.85,Italian,25709206.0,15,5.4
Gli appuntamenti con lo scudetto non lo sono mai.,2.25,Italian,3998792.0,9,4.555555555555555
"A Pale, ''capitale'' dei serbi di Bosnia, il ''presidente'' Radovan Karadzic e il generale Ratko Mladic si stanno affrontando in un duello all'ultimo sangue.",3.7,Italian,64666801.0,24,5.583333333333333
La Rost ha conquistato la platea che alla fine si dichiarava affascinata dalla sua voce chiara e espressiva e il suo talento drammatico.,4.1,Italian,33743634.0,23,4.956521739130435
"È la Tessieri di Lucca che ha in catalogo circa trecento varianti, realizzate su vecchi stampi dell'azienda.",3.5,Italian,27886303.0,17,5.411764705882353
"Il malessere è più profondo, mai gli arbitri avevano osato ribellarsi in maniera così clamorosa e chiara nei confronti della Federcalcio.",3.55,Italian,13551528.0,21,5.571428571428571
La medaglia d'oro di Goteborg è diventata il simbolo del quartiere.,2.35,Italian,32185359.0,11,5.181818181818182
"Ma in Caro diario, mi è piaciuto soprattutto l'ultimo episodio, dove per la prima volta Nanni ha raggiunto se stesso attraverso la messa in scena di un fatto reale in finto documentario.",4.65,Italian,43345978.0,32,4.84375
"Sul podio tre goliardi che un podio all'aria aperta non avevano mai visto in vita loro, perché almeno Bruni Surin (argento) ha un passato da re indoor.",4.7,Italian,20538678.0,27,4.62962962962963
"Sette persone, tutte di colore, tutti giovani, muoiono a colpi di pistola, alla fine di gennaio, in un appartamento dei bassifondi di Washington.",3.95,Italian,78623172.0,23,5.3478260869565215
"Perché, diciamolo, in confronto alla Montessori, Pestalozzi fa la figura di un gigante ''.",3.2,Italian,25899720.0,14,5.5
"Qualunque sia il numero di sfollati, il governo croato nega che siano stati espulsi e nega anche qualsiasi volontà di pulizia etnica nelle regioni appena riconquistate.",4.65,Italian,74251947.0,26,5.5
A Valona tre manifestanti sono morti e una ventina sono rimasti feriti per colpi d'arma da fuoco nei violenti scontri con la polizia scoppiati ieri sera.,3.1,Italian,15544638.0,26,4.923076923076923
"Via, neanche Cossutta ora parla più di fascismo, il clima nel Paese è cambiato, chi volete che ci tocchi? ''.",3.6,Italian,36939646.0,20,4.5
"Adesso che succederà, delle idee di Coronas?",2.85,Italian,19875460.0,7,5.428571428571429
"Su questa sponda dell'Adriatico, a 40 miglia dalla costa italiana, l'Albania è a un passo dalla guerra civile;",2.85,Italian,9017708.0,18,5.166666666666667
"Solo che stavolta non erano le ''dame delle casseruole'' a parlarne, ma la stessa Payita.",3.55,Italian,8860660.0,15,5.0
"Il giovane professionista, avviato verso una brillante carriera, poche ore prima di essere assassinato insieme a un collega francese aveva rassicurato i familiari:",3.35,Italian,30819775.0,23,6.130434782608695
"Poi stasera torno a Zagabria '', grida Kasim Zdionica, un signore con una pancia enorme, le ciabatte di gomma e un pugnale infilato nella cintura.",3.45,Italian,34164857.0,25,4.88
"La richiesta è stata fatta da Gezim Zilja, leader a Valona del Partito democratico del presidente della Repubblica, Sali Berisha.",3.6,Italian,6589855.0,20,5.5
L'edificio bruciato è costruito all'interno del parco della Mandria.,2.1,Italian,29281.0,9,6.666666666666667
"Ottima la crema cosmetica concentrata ad alto potere rigenerante personal Biopoint, che si applica dopo aver lavato i capelli con lo shampoo al polline d'api (tutto di Intercosmo).",4.15,Italian,29840967.0,28,5.464285714285714
"Sono gli argomenti utilizzati, per spiegare il malessere della cittadina costiera, dal sindaco pidiessino Pietro Tidei:",3.5,Italian,18232104.0,16,6.5
"A Cesenatico, nella casa che vede nascere tutti i lavori della coppia, l'attrice svela il suo delicato momento.",3.4,Italian,20491551.0,18,5.222222222222222
"''Ma il figlio è di chi se l'è cresciuto, non di chi l'ha fatto nascere'', dicono a San Pietro Vernotico, dove Mister Volare si trasferì a nove anni.",4.1,Italian,59771626.0,28,4.357142857142857
"Un'operazione simile, ma con scambio di alcune dosi di cocaina, si è svolta alla stazione Termini.",3.5,Italian,37771417.0,16,5.1875
